LineId,Date,Time,Host,Component,PID,Content,EventId,EventTemplate,ParameterList
159,2021-03-08,13:35:01,hydra0,CRON,2156,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
160,2021-03-08,13:35:01,hydra0,CRON,2156,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
161,2021-03-08,13:39:01,hydra0,CRON,2261,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
162,2021-03-08,13:39:01,hydra0,CRON,2261,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
163,2021-03-08,13:39:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
164,2021-03-08,13:39:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
165,2021-03-08,13:45:01,hydra0,CRON,2464,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
166,2021-03-08,13:45:01,hydra0,CRON,2464,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
167,2021-03-08,13:55:01,hydra0,CRON,2693,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
168,2021-03-08,13:55:01,hydra0,CRON,2693,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
169,2021-03-08,14:05:01,hydra0,CRON,2926,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
170,2021-03-08,14:05:01,hydra0,CRON,2926,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
171,2021-03-08,14:09:01,hydra0,CRON,3020,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
172,2021-03-08,14:09:01,hydra0,CRON,3020,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
173,2021-03-08,14:09:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
174,2021-03-08,14:09:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
175,2021-03-08,14:15:01,hydra0,CRON,3211,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
176,2021-03-08,14:15:01,hydra0,CRON,3211,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
177,2021-03-08,14:17:01,hydra0,CRON,3256,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
178,2021-03-08,14:17:01,hydra0,CRON,3256,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
179,2021-03-08,14:25:01,hydra0,CRON,3445,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
180,2021-03-08,14:25:01,hydra0,CRON,3445,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
181,2021-03-08,14:35:01,hydra0,CRON,3689,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
182,2021-03-08,14:35:01,hydra0,CRON,3689,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
183,2021-03-08,14:35:14,hydra0,su,3686,Successful su for root by monster,552908a1,<*> su for <*> by monster,"['Successful', 'root']"
184,2021-03-08,14:35:14,hydra0,su,3686,+ /dev/pts/40 monster:root,30a3d658,+ <*> monster:root,['/dev/pts/40']
185,2021-03-08,14:35:14,hydra0,su,3686,pam_unix(su:session): session opened for user root by monster(uid=1001),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(su:session):', 'root', 'monster(uid=1001)']"
186,2021-03-08,14:35:14,hydra0,su,3686,pam_systemd(su:session): Cannot create session: Already running in a session,7b6022fa,pam_systemd(su:session): Cannot create session: Already running in a session,[]
187,2021-03-08,14:39:01,hydra0,CRON,3801,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
188,2021-03-08,14:39:01,hydra0,CRON,3801,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
189,2021-03-08,14:39:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
190,2021-03-08,14:39:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
191,2021-03-08,14:41:19,hydra0,sshd,3911,Accepted password for monster from 211.65.196.49 port 11690 ssh2,a0801c02,Accepted password for monster from <*> port <*> ssh2,"['211.65.196.49', '11690']"
192,2021-03-08,14:41:19,hydra0,sshd,3911,pam_unix(sshd:session): session opened for user monster by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(sshd:session):', 'monster', '(uid=0)']"
193,2021-03-08,14:41:19,hydra0,systemd-logind,1418,New session 238937 of user monster.,aee117f1,New session <*> of user monster.,['238937']
194,2021-03-08,14:42:49,hydra0,systemd-logind,1418,Removed session 237769.,c9cfd6b2,Removed session <*>,['237769.']
195,2021-03-08,14:45:01,hydra0,CRON,4052,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
196,2021-03-08,14:45:01,hydra0,CRON,4052,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
197,2021-03-08,14:55:01,hydra0,CRON,4440,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
198,2021-03-08,14:55:01,hydra0,CRON,4440,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
199,2021-03-08,15:01:19,hydra0,su,3686,pam_unix(su:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(su:session):', 'root']"
200,2021-03-08,15:01:21,hydra0,sshd,39090,error: Received disconnect from 211.65.196.49 port 9348:0:,eca00467,error: Received disconnect from <*> port <*>,"['211.65.196.49', '9348:0:']"
201,2021-03-08,15:01:21,hydra0,sshd,39090,Disconnected from 211.65.196.49 port 9348,aeebac42,Disconnected from <*> port <*>,"['211.65.196.49', '9348']"
202,2021-03-08,15:01:21,hydra0,sshd,39084,pam_unix(sshd:session): session closed for user monster,c1256636,<*> session closed for user <*>,"['pam_unix(sshd:session):', 'monster']"
203,2021-03-08,15:03:52,hydra0,sshd,4764,Accepted password for monster from 211.65.196.49 port 11900 ssh2,a0801c02,Accepted password for monster from <*> port <*> ssh2,"['211.65.196.49', '11900']"
204,2021-03-08,15:03:52,hydra0,sshd,4764,pam_unix(sshd:session): session opened for user monster by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(sshd:session):', 'monster', '(uid=0)']"
205,2021-03-08,15:03:52,hydra0,systemd-logind,1418,New session 238940 of user monster.,aee117f1,New session <*> of user monster.,['238940']
206,2021-03-08,15:05:01,hydra0,CRON,4852,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
207,2021-03-08,15:05:01,hydra0,CRON,4852,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
208,2021-03-08,15:09:01,hydra0,CRON,4953,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
209,2021-03-08,15:09:01,hydra0,CRON,4953,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
210,2021-03-08,15:09:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
211,2021-03-08,15:09:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
212,2021-03-08,15:14:03,hydra0,sshd,3911,pam_unix(sshd:session): session closed for user monster,c1256636,<*> session closed for user <*>,"['pam_unix(sshd:session):', 'monster']"
213,2021-03-08,15:14:03,hydra0,systemd-logind,1418,Removed session 238937.,c9cfd6b2,Removed session <*>,['238937.']
214,2021-03-08,15:15:01,hydra0,CRON,5140,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
215,2021-03-08,15:15:01,hydra0,CRON,5140,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
216,2021-03-08,15:17:01,hydra0,CRON,5189,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
217,2021-03-08,15:17:01,hydra0,CRON,5189,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
218,2021-03-08,15:25:01,hydra0,CRON,5369,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
219,2021-03-08,15:25:01,hydra0,CRON,5369,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
220,2021-03-08,15:35:01,hydra0,CRON,5593,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
221,2021-03-08,15:35:01,hydra0,CRON,5593,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
222,2021-03-08,15:39:01,hydra0,CRON,5687,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
223,2021-03-08,15:39:01,hydra0,CRON,5687,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
224,2021-03-08,15:39:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
225,2021-03-08,15:39:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
226,2021-03-08,15:45:01,hydra0,CRON,5877,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
227,2021-03-08,15:45:01,hydra0,CRON,5877,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
228,2021-03-08,15:55:01,hydra0,CRON,6361,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
229,2021-03-08,15:55:01,hydra0,CRON,6361,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
230,2021-03-08,16:05:01,hydra0,CRON,6588,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
231,2021-03-08,16:05:01,hydra0,CRON,6588,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
232,2021-03-08,16:09:01,hydra0,CRON,6680,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
233,2021-03-08,16:09:01,hydra0,CRON,6680,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
234,2021-03-08,16:09:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
235,2021-03-08,16:09:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
236,2021-03-08,16:15:01,hydra0,CRON,6865,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
237,2021-03-08,16:15:01,hydra0,CRON,6865,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
238,2021-03-08,16:17:01,hydra0,CRON,6914,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
239,2021-03-08,16:17:01,hydra0,CRON,6914,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
240,2021-03-08,16:25:01,hydra0,CRON,7093,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
241,2021-03-08,16:25:01,hydra0,CRON,7093,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
242,2021-03-08,16:35:01,hydra0,CRON,7321,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
243,2021-03-08,16:35:01,hydra0,CRON,7321,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
244,2021-03-08,16:39:01,hydra0,CRON,7414,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
245,2021-03-08,16:39:01,hydra0,CRON,7414,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
246,2021-03-08,16:39:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
247,2021-03-08,16:39:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
248,2021-03-08,16:45:01,hydra0,CRON,7602,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
249,2021-03-08,16:45:01,hydra0,CRON,7602,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
250,2021-03-08,16:55:01,hydra0,CRON,7826,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
251,2021-03-08,16:55:01,hydra0,CRON,7826,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
252,2021-03-08,17:05:01,hydra0,CRON,8065,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
253,2021-03-08,17:05:01,hydra0,CRON,8065,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
254,2021-03-08,17:09:01,hydra0,CRON,8161,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
255,2021-03-08,17:09:01,hydra0,CRON,8161,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
256,2021-03-08,17:09:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
257,2021-03-08,17:09:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
258,2021-03-08,17:15:01,hydra0,CRON,8353,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
259,2021-03-08,17:15:01,hydra0,CRON,8353,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
260,2021-03-08,17:17:01,hydra0,CRON,8403,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
261,2021-03-08,17:17:01,hydra0,CRON,8403,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
